	clustering coefficient
YML027W	0.2
YPL202C	0.0
YDR137W	0.35555555555555557
YDR243C	0.15555555555555556
YER180C-A	0.6666666666666666
YIL101C	0.35555555555555557
YOR045W	0.3333333333333333
YBR016W	0.4666666666666667
YLR219W	0.4230769230769231
YER170W	0.3
YLR119W	0.16911764705882354
YGL194C	0.46153846153846156
YLR289W	0.5
Q0120	0.16666666666666666
YKR058W	0.6
YMR318C	0.5
YHR036W	0.0
YFL029C	0.16363636363636364
YBL006C	0.6583333333333333
YGR108W	0.22727272727272727
YPL122C	0.4632352941176471
YNR012W	0.3333333333333333
YMR287C	0.10606060606060606
YKL110C	0.509090909090909
YBL028C	0.4642857142857143
YDR330W	0.2571428571428571
YMR311C	0.43636363636363634
YLL038C	0.3333333333333333
YPR048W	0.13186813186813187
YJL180C	0.3333333333333333
YJL079C	0.0
YDL245C	0.16666666666666666
YJL219W	0.5
YLR329W	0.5
YNL106C	0.16524216524216523
YOL140W	0.5
YJR103W	0.2777777777777778
YMR143W	0.37666666666666665
YER083C	0.6666666666666666
YFL021W	0.4
YGL197W	0.24285714285714285
YPR124W	0.21794871794871795
YMR022W	0.25
YGR041W	0.35555555555555557
YJR130C	0.07142857142857142
YHR175W	0.3055555555555556
YKL164C	0.3111111111111111
YOL060C	0.5272727272727272
YLR264W	0.3557312252964427
YDL189W	0.14545454545454545
YJR102C	0.32142857142857145
YFR038W	0.20952380952380953
YKR097W	0.16842105263157894
YDL076C	0.35968379446640314
YBR094W	0.3611111111111111
YOR211C	0.12727272727272726
YBR132C	0.5
YLR126C	0.0
YNL080C	0.0
YDR049W	0.42424242424242425
YLR103C	0.33048433048433046
YLR160C	1.0
YNL169C	0.4
YER014W	0.5238095238095238
YBR233W-A	0.44871794871794873
YKL020C	0.2571428571428571
YJL025W	0.07575757575757576
YOR336W	0.0
YLR148W	0.3715415019762846
YKR044W	0.7
YER033C	0.42857142857142855
YGR043C	0.13333333333333333
YPL069C	0.2
YNR043W	0.5555555555555556
YBR133C	0.16666666666666666
YBR018C	0.07272727272727272
YOR298C-A	0.4152046783625731
YGL028C	0.42857142857142855
YER056C	0.42857142857142855
YBR073W	0.3333333333333333
YLR108C	0.4
YML102W	0.2077922077922078
YBR101C	0.3142857142857143
YIL041W	0.358974358974359
YKR017C	0.5714285714285714
YDR244W	0.27586206896551724
YGL219C	0.28654970760233917
YPR097W	0.6666666666666666
YEL058W	0.38095238095238093
YGR177C	0.25
YDL124W	0.5555555555555556
YER060W-A	0.3333333333333333
YJR118C	0.43956043956043955
YMR210W	0.4
YBR276C	0.6666666666666666
YPR036W-A	1.0
YMR282C	0.7
YOR036W	0.17803030303030304
YER099C	0.4444444444444444
YDR051C	0.47619047619047616
YLR047C	0.0
YEL029C	0.03571428571428571
YOR108W	0.25
YGR158C	0.5421052631578948
YOR367W	0.26666666666666666
YDR519W	0.3333333333333333
YOL138C	0.38095238095238093
YIL157C	0.7142857142857143
YNL304W	0.03676470588235294
YEL024W	0.30994152046783624
YBR192W	0.0
YMR002W	0.4
YLR089C	0.2777777777777778
YHR155W	0.7
YBL029C-A	0.5523809523809524
YJR083C	0.14545454545454545
YOR334W	0.10909090909090909
YER081W	0.19367588932806323
YOR287C	0.24175824175824176
YER058W	0.3333333333333333
YNL310C	0.3333333333333333
YDR198C	0.0
YGL248W	0.3333333333333333
YLR363C	0.0
YPL155C	0.2
YOR085W	0.42105263157894735
YOL063C	0.35714285714285715
YJL068C	0.3333333333333333
YPL045W	0.5210526315789473
YJL192C	0.37362637362637363
YNL311C	0.18095238095238095
YNL328C	0.26666666666666666
YPL187W	0.0
YNL249C	0.2857142857142857
YDR202C	0.9166666666666666
YMR184W	0.19047619047619047
YGL094C	0.4166666666666667
YLR390W	0.6666666666666666
YOR242C	0.0
YOR071C	0.5
YGL108C	0.4166666666666667
YLR356W	0.8
YOL077W-A	0.3333333333333333
YLR006C	0.1794871794871795
YBR066C	0.3333333333333333
YLR392C	0.5
YBL064C	0.1761904761904762
YHR046C	0.6666666666666666
YOL058W	0.6666666666666666
YAL055W	0.26666666666666666
YNL173C	0.4166666666666667
YLL033W	0.2
YBR037C	0.2
YKL175W	0.5
YMR079W	0.2573099415204678
YHL040C	0.6
YLR137W	0.6
YKL090W	0.38095238095238093
YOR285W	0.5333333333333333
YBR091C	0.4727272727272727
YKL052C	0.33
YER096W	0.0
YHR031C	0.0
YGL186C	0.6666666666666666
YHL013C	0.3611111111111111
YDR531W	1.0
YDL167C	0.3333333333333333
YKL170W	0.26666666666666666
YFR044C	0.2857142857142857
YER169W	0.16666666666666666
YOL002C	1.0
YJL155C	0.4
YGR271W	0.5714285714285714
YDL141W	0.2857142857142857
YJL149W	0.42857142857142855
YMR208W	0.6
YDR494W	0.6190476190476191
YPR149W	0.48717948717948717
YGL228W	0.6666666666666666
YPL175W	0.16666666666666666
YPL105C	0.42857142857142855
YGR257C	0.1
YDR430C	0.4888888888888889
YGR283C	0.6666666666666666
YGR081C	0.375
YLR336C	0.21818181818181817
YMR068W	0.23809523809523808
YPL066W	0.13333333333333333
YGR049W	0.0
YIL120W	0.14285714285714285
YBR176W	0.047619047619047616
YNL099C	0.3111111111111111
YAL034C	0.12727272727272726
YER001W	0.4444444444444444
YCL066W	0.3333333333333333
YLR038C	0.4
YER011W	0.0
YJL145W	0.3333333333333333
YLR266C	0.3333333333333333
YKR061W	0.3333333333333333
YOL151W	0.8
YGR292W	0.5
YOR359W	0.3523809523809524
YHR199C-A	0.8333333333333334
YPL239W	0.5238095238095238
YEL042W	0.2777777777777778
YNL204C	0.3333333333333333
YML054C	0.48484848484848486
YNL299W	0.2727272727272727
YLR231C	0.23529411764705882
YOR321W	0.5
YBR005W	0.8333333333333334
YBL036C	0.1794871794871795
YKL137W	0.6
YGL231C	0.4642857142857143
YLL062C	0.0
YDR186C	0.42857142857142855
YJL097W	0.08333333333333333
YOR208W	0.4090909090909091
YOR109W	0.30718954248366015
YJR036C	0.5
YDR540C	0.3333333333333333
YNL051W	0.6
YGR047C	0.23666666666666666
YGL192W	0.13333333333333333
YCL034W	0.4
YBL068W	0.35555555555555557
YER024W	0.3611111111111111
YJL116C	0.0
YKL040C	0.4
YAL048C	0.5357142857142857
YHR106W	0.3333333333333333
YOR037W	0.2857142857142857
YDR031W	0.3333333333333333
YIL122W	0.23076923076923078
YPL193W	0.2909090909090909
YNL142W	0.22727272727272727
YER053C	0.45454545454545453
YDR082W	0.09523809523809523
YJL078C	0.0
YGR101W	0.16666666666666666
YGL045W	0.26666666666666666
YNR072W	0.0
YOL119C	1.0
YFR025C	0.16666666666666666
YGL126W	0.3333333333333333
YIL011W	1.0
YLR087C	0.8
YBR237W	0.2
YML014W	0.16666666666666666
YLR179C	0.35555555555555557
YHR003C	0.42857142857142855
YDR007W	0.2
YBR210W	0.5
YOR034C	0.19047619047619047
YHR053C	0.6666666666666666
YLR277C	0.42298850574712643
YLR207W	0.38235294117647056
YBR019C	0.08888888888888889
YCR023C	0.6
YBR296C	0.0
YOR070C	0.22727272727272727
YOR059C	0.14285714285714285
YJR078W	0.0
YLR035C	0.16666666666666666
YCL048W	0.3333333333333333
YDR339C	0.4166666666666667
YBR293W	0.2857142857142857
YGR023W	0.2
YPL271W	0.5641025641025641
YPR111W	0.0641025641025641
YKR074W	0.6666666666666666
YLR073C	0.4
YDL054C	0.2
YER176W	0.6666666666666666
YNL259C	0.38095238095238093
YDR078C	0.4666666666666667
YLR300W	0.5555555555555556
YER027C	0.23976608187134502
YOL136C	0.3055555555555556
YJL159W	0.4909090909090909
YNL072W	0.3333333333333333
YDR014W	0.8
YHR070W	0.2857142857142857
YIL099W	0.0
YJR143C	0.3333333333333333
YJL062W-A	0.38333333333333336
YBR291C	0.0
YDR005C	0.21568627450980393
YDL037C	0.5
YOL121C	0.23376623376623376
YAL044C	0.4
YNR027W	0.3
YFL016C	0.10952380952380952
YDR181C	0.25
YKL221W	0.16666666666666666
YDR298C	0.6181818181818182
YBL088C	0.20952380952380953
YHR014W	0.1111111111111111
YFR041C	0.3333333333333333
YLL010C	0.4
YCL005W	0.0
YGR289C	0.22857142857142856
YGR266W	0.25
YMR228W	0.03636363636363636
YIR041W	0.0
YOL053W	0.4
YPL029W	0.2
YNR032W	0.1388888888888889
YGR088W	0.0
YER111C	0.21578947368421053
YOR025W	0.6
YLR157C	0.0
YDL170W	0.5
YOR245C	0.6
YMR044W	0.7051282051282052
YPL164C	0.1
YLR136C	0.38095238095238093
YLR118C	0.0
YDL138W	0.2
YIL078W	0.29914529914529914
YCL047C	0.0
YIL123W	0.5333333333333333
YJR008W	0.4666666666666667
YER055C	0.6944444444444444
YPL120W	0.42857142857142855
YLR130C	0.5
YDR503C	0.16666666666666666
YGR203W	0.2087912087912088
YAL062W	0.3181818181818182
YMR312W	0.8055555555555556
YPR192W	0.3181818181818182
YER074W-A	0.6666666666666666
YKR069W	0.3333333333333333
YLR390W-A	0.5333333333333333
YIR003W	0.29523809523809524
YOR213C	0.2948717948717949
YOL084W	1.0
YNL339C	0.1
YHR115C	0.18333333333333332
YGL083W	0.16666666666666666
YBL080C	0.16666666666666666
YDR458C	0.3333333333333333
YPL258C	0.19047619047619047
YLR295C	0.175
YDR459C	0.09523809523809523
YLR243W	0.19047619047619047
YIL073C	0.0
YNL234W	0.16666666666666666
YOR363C	0.2
YMR306W	0.17857142857142858
YML058W-A	0.14545454545454545
YDL048C	0.7619047619047619
YMR251W-A	0.5
YDR528W	0.6666666666666666
YLL051C	0.5
YGR225W	0.2857142857142857
YDR003W	1.0
YMR180C	0.5
Q0140	0.3333333333333333
Q0110	0.0
YFL020C	0.0
YGL038C	0.5
YJR127C	0.3333333333333333
YGL033W	0.0
YPL104W	0.5
YHR004C	0.16666666666666666
YGL202W	0.4727272727272727
YPR065W	0.4
YCL017C	0.0641025641025641
YJL200C	0.5
YDR156W	0.5514705882352942
YIL017C	0.4065934065934066
YMR135C	0.4727272727272727
YDR529C	0.3076923076923077
YDR275W	0.0
YLR141W	0.6043956043956044
YBR268W	0.47619047619047616
YBR120C	0.3333333333333333
YMR097C	0.3333333333333333
YCR075C	0.2222222222222222
YDR464W	0.5333333333333333
YAL056W	0.4444444444444444
YLR151C	0.6666666666666666
YOL057W	0.6666666666666666
YGL119W	0.1
YFR008W	0.12087912087912088
YDR050C	0.28698752228163993
YKL219W	0.6666666666666666
YER159C	0.6060606060606061
YFR003C	0.4444444444444444
YMR171C	0.8333333333333334
YPR005C	0.5
YMR136W	0.3333333333333333
YDR492W	1.0
YNR044W	0.8333333333333334
YJL090C	0.09090909090909091
YMR150C	0.3333333333333333
YPL057C	0.42857142857142855
YLL032C	0.0
YBL019W	0.0
YKL099C	0.44871794871794873
YNL322C	0.3
YJR074W	0.36363636363636365
YBR301W	0.0
YNL077W	0.35714285714285715
YHR122W	0.2857142857142857
YDR315C	0.06666666666666667
YGL226C-A	0.6181818181818182
YAL049C	0.3333333333333333
YPL167C	0.1978021978021978
YKL138C	0.26666666666666666
YOR258W	0.0
YHR163W	0.0
YHR215W	0.0
YPR021C	0.5
YMR178W	0.3
YBR180W	0.16666666666666666
YPL250C	0.7
YHR063C	0.3897058823529412
YNR026C	0.3333333333333333
YPL052W	1.0
YJL186W	0.3333333333333333
YLR284C	0.3
YPR067W	0.18095238095238095
YDR487C	0.4642857142857143
YPR166C	0.3611111111111111
YMR163C	0.16666666666666666
YPL054W	0.3333333333333333
YBR117C	0.0
YGL131C	0.3611111111111111
YPR098C	1.0
YNL104C	0.1619047619047619
YCR020C	0.3333333333333333
YOR155C	0.13333333333333333
YER109C	0.4
YMR164C	0.6
YBR111C	0.6
YGL249W	0.2
YBR238C	0.6
YEL050C	0.13333333333333333
YCR024C-A	0.2971014492753623
YGL089C	0.6666666666666666
YJR055W	0.0
YBR203W	0.6
YNL009W	0.20512820512820512
YCL051W	0.4
YGL215W	0.2948717948717949
YDR321W	0.8095238095238095
YPR104C	0.41904761904761906
YMR019W	0.5
YPR201W	0.2727272727272727
YNL316C	0.4
YPL098C	0.8
YLL018C-A	0.0
YKR095W-A	0.4
YGL224C	1.0
YKL001C	0.2857142857142857
YIL039W	0.4
YCR094W	0.42857142857142855
YBR197C	0.0
YKL141W	0.28888888888888886
YGR070W	0.5333333333333333
YAL060W	0.7142857142857143
YJL166W	0.4
YLR408C	0.2857142857142857
YNR038W	0.45454545454545453
YGL162W	0.25
YNL035C	0.4
YJR108W	0.16666666666666666
YPR116W	0.044444444444444446
YCR067C	0.3
YPR075C	0.21428571428571427
YMR222C	0.0
YOR317W	0.28104575163398693
YCL073C	0.0
YDR454C	0.47619047619047616
YLR051C	0.4444444444444444
YLR437C	0.13333333333333333
YGL065C	0.5
YML070W	0.75
YOR353C	0.2777777777777778
YJL172W	0.4
YMR243C	0.14285714285714285
YDR524C	0.3333333333333333
YER080W	0.0
YBR071W	0.5
YKR019C	1.0
YOR031W	0.6666666666666666
YDR358W	0.3333333333333333
YDR204W	0.26666666666666666
YOL158C	1.0
YDR313C	0.3333333333333333
YJR142W	0.2777777777777778
YGR194C	0.3333333333333333
YOR377W	0.0
YGL084C	0.35555555555555557
YHR176W	0.3333333333333333
YGL107C	0.6666666666666666
YPL252C	0.6666666666666666
YKL037W	1.0
YDR506C	0.3333333333333333
YER119C	0.16666666666666666
YML022W	0.35555555555555557
YPR073C	0.6
YIL044C	0.5
YGR024C	0.2
YLR081W	0.3333333333333333
YDR178W	0.26666666666666666
YML108W	0.0
YDR065W	1.0
YPL189C-A	0.16666666666666666
YKR098C	0.8333333333333334
YLR174W	0.3333333333333333
YDL133W	0.6
YNR045W	0.3333333333333333
YPL083C	0.0
YIL057C	0.6666666666666666
YPL263C	0.4166666666666667
YDR123C	0.3333333333333333
YJR106W	0.0
YMR225C	0.3333333333333333
YIR008C	0.4095238095238095
YLR070C	1.0
YDL049C	0.0
YKL150W	0.25
YHR178W	0.0
YDR352W	0.17857142857142858
YKR049C	0.26666666666666666
YDR525W-A	1.0
YNR020C	0.0
YOL096C	0.42857142857142855
YMR234W	0.5
YNL245C	0.29523809523809524
YIR012W	0.3974358974358974
YCR060W	0.38461538461538464
YFL028C	0.3333333333333333
YLL009C	0.3888888888888889
YIL098C	0.4
YMR237W	0.35
YDL046W	0.7333333333333333
YKR089C	0.5
YDR346C	0.3188405797101449
YLR064W	0.5277777777777778
YGL251C	0.09523809523809523
YBR140C	0.4230769230769231
YDR165W	0.42857142857142855
YML077W	0.7575757575757576
YBR029C	0.6666666666666666
YDR375C	0.06666666666666667
YJL214W	0.5714285714285714
YCL018W	0.42857142857142855
YCL055W	0.3333333333333333
YPL214C	0.0
YMR038C	0.6
YFL057C	1.0
YHR067W	0.06666666666666667
YDR068W	0.29523809523809524
YNL148C	0.2
YCR003W	0.2857142857142857
YMR074C	0.4222222222222222
YJR100C	0.0
YPL188W	0.3333333333333333
YIL014W	0.7333333333333333
YPL092W	0.2
YGR087C	0.24444444444444444
YPL236C	0.09523809523809523
YHR057C	0.2857142857142857
YIL172C	0.4
YGR042W	0.6666666666666666
YDR270W	0.4666666666666667
YIL160C	0.2
YEL021W	0.6666666666666666
YDL093W	0.26666666666666666
YIL015W	0.5
YDL205C	0.3333333333333333
YOR040W	0.3333333333333333
YDR400W	0.3
YGR288W	0.0
YDR035W	0.6388888888888888
YPR031W	0.4393939393939394
YGR098C	0.18181818181818182
YKR021W	0.2046783625730994
YLR013W	0.0
YOL137W	0.5238095238095238
YNL241C	0.47619047619047616
YJL209W	0.5333333333333333
YBR040W	1.0
YMR067C	0.14285714285714285
YIL042C	0.0
YGR191W	0.26666666666666666
YOR126C	0.0
YPR200C	0.0
YLR239C	0.5
YLR445W	0.0
YHR012W	0.38333333333333336
YDL176W	0.3
YMR063W	1.0
YLR014C	0.0
YKL222C	0.0
YBR015C	0.42857142857142855
YOL009C	0.5333333333333333
YOR079C	0.0
YJL144W	0.4
YKL019W	0.14285714285714285
YDR089W	1.0
YDR379C-A	0.0
YMR185W	0.0
YBR256C	0.6
YJL024C	0.42857142857142855
YML042W	0.18333333333333332
YKL156W	0.31868131868131866
YLR077W	0.0
YDR399W	0.8
YFR012W	0.0
YJL205C	0.0
YER180C	0.0
YBR021W	0.6666666666666666
YPR068C	0.14285714285714285
YNL159C	1.0
YPL113C	0.8333333333333334
YLR451W	0.047619047619047616
YJR126C	0.7
YLR154W-C	0.3333333333333333
YPL134C	0.7
YDL240W	0.23809523809523808
YLR023C	0.0
YPR186C	0.0
YGR187C	0.3717948717948718
YER007W	0.2777777777777778
YOL026C	0.3047619047619048
YPL184C	0.4666666666666667
YBR222C	0.3055555555555556
YDR140W	0.13333333333333333
YOL031C	0.3
YPR066W	0.3333333333333333
YDR253C	0.5
YDR147W	0.0
YDL085W	0.19696969696969696
YBL013W	0.0
YJR049C	0.2909090909090909
YOL065C	0.23809523809523808
YKL157W	0.2857142857142857
YDL080C	0.25
YNL133C	0.3333333333333333
YDL154W	0.1111111111111111
YER093C-A	0.3333333333333333
YGL160W	1.0
YLR360W	0.6
YNL256W	0.0
YLR323C	0.2777777777777778
YGR213C	0.0
YOR095C	0.3611111111111111
YLR348C	0.3611111111111111
YKR065C	0.6190476190476191
YGR157W	0.38095238095238093
YOL022C	1.0
YNL160W	0.3333333333333333
YDR542W	0.0
YOR019W	0.5
YMR107W	0.0
YLR068W	1.0
YNL128W	0.0
YIL040W	0.0
YOR226C	0.0
YLR354C	0.32679738562091504
YBL040C	0.1388888888888889
YHR201C	0.5
YLR220W	0.26666666666666666
YOR100C	0.047619047619047616
YDL179W	0.16666666666666666
YGL057C	0.3333333333333333
YGL232W	0.3055555555555556
YHL036W	0.3333333333333333
YBR085C-A	0.3333333333333333
YJR159W	0.1
YKL217W	0.0
YDR441C	0.16666666666666666
YOL103W	0.3333333333333333
YML076C	0.0
YML083C	0.23636363636363636
YIL154C	0.2857142857142857
YJR004C	1.0
YOL089C	0.5555555555555556
YLR286C	0.47619047619047616
YLR059C	0.15151515151515152
YGL136C	0.0
YFL058W	0.0
YDR069C	0.15151515151515152
YJL134W	0.0
YDR511W	0.0
YDL247W	0.0
YOL101C	0.7
YGL221C	0.3333333333333333
YOR298W	1.0
YCR096C	0.0
YBL082C	0.0
YDR287W	0.6666666666666666
YDR242W	1.0
YNL134C	0.4666666666666667
YGL183C	0.0
YHR015W	0.3333333333333333
YMR189W	0.8333333333333334
YJL170C	0.4
YNL185C	0.6813186813186813
YMR305C	0.6666666666666666
YDR030C	0.3
YNL038W	0.6666666666666666
YOR264W	0.4642857142857143
YJL062W	0.3333333333333333
YOR383C	0.0
YDR350C	0.0
YML066C	0.0
YKL053C-A	0.32142857142857145
YBL069W	0.4
YKR038C	0.35555555555555557
YHR043C	0.19047619047619047
YAL058W	0.3333333333333333
YER051W	1.0
YPL176C	0.6666666666666666
YOR143C	0.13333333333333333
YOL052C	0.13333333333333333
YLR272C	0.5272727272727272
YIL145C	0.6666666666666666
YFR007W	0.8333333333333334
YJR024C	1.0
YDR119W-A	1.0
YPL046C	0.16666666666666666
YDR058C	0.6666666666666666
YPL268W	0.23636363636363636
YGR106C	0.4
YKL194C	0.3333333333333333
YCL026C-B	0.0
YMR211W	0.0
YNL253W	0.5757575757575758
YKL134C	0.0
YMR204C	0.2857142857142857
YGR010W	0.4666666666666667
YNL223W	0.4
YGR230W	1.0
YKL015W	0.027777777777777776
YDR197W	1.0
YER019W	0.5
YBR246W	0.0
YPL017C	0.6666666666666666
YHL046C	0.3333333333333333
YDR160W	0.5
YHR092C	0.4666666666666667
YOR068C	0.0
YBR240C	0.0
YMR014W	0.6363636363636364
YPL040C	0.4666666666666667
YBR153W	0.6666666666666666
YMR013C	1.0
YPL179W	0.26666666666666666
YPR118W	0.3333333333333333
YER152C	0.3333333333333333
YCR104W	0.0
YMR251W	0.0
YOL155C	0.6666666666666666
YGR144W	0.13333333333333333
YPR037C	0.6666666666666666
YOR305W	0.4
YKL005C	0.5
YDL174C	0.5
YBR067C	0.3333333333333333
YDR132C	0.05555555555555555
YPR061C	0.0
YDR079W	0.4666666666666667
YHR049W	0.6666666666666666
YHR103W	0.1
YGR007W	0.6666666666666666
YDR292C	0.2857142857142857
YPR020W	0.2777777777777778
YNR059W	0.16666666666666666
YGR100W	0.3333333333333333
YJL137C	0.2857142857142857
YBR006W	0.6666666666666666
YGR102C	0.3333333333333333
YOL093W	0.6666666666666666
YJL087C	0.3
YGR263C	0.3
YKR078W	0.2
YBR259W	0.0
YKL197C	0.5641025641025641
YBL091C	0.5
YFR023W	0.0
YJR094C	0.3
YJL037W	0.0
YDR349C	0.0
YDR389W	0.4444444444444444
YBR014C	0.5
YOR295W	0.6888888888888889
YMR169C	0.0
YKL120W	0.4117647058823529
YJL131C	0.6666666666666666
YPL030W	0.0
YKL046C	0.7
YNL158W	1.0
YDL248W	0.5
YLR149C	0.6666666666666666
YDL069C	0.0
YLR285W	0.0
YNL318C	0.0
YOR241W	0.4
YJL013C	0.21818181818181817
YDL144C	0.42857142857142855
YMR006C	0.0
YBR271W	1.0
YNL129W	1.0
YDL024C	0.0
YAL054C	0.5
YAR008W	1.0
YOR291W	1.0
YLR094C	0.6666666666666666
YDL238C	0.0
YIL009C-A	0.16666666666666666
YHR136C	0.16666666666666666
YBR007C	0.3333333333333333
YHR104W	0.3238095238095238
YGR243W	0.38095238095238093
YML116W	0.5
YLR213C	0.0
YLR092W	0.0
YDR273W	0.24444444444444444
YCL012C	1.0
YGR146C	0.6
YHL028W	1.0
YMR113W	0.6666666666666666
YHR160C	0.7333333333333333
YPL024W	0.6666666666666666
YHR017W	0.5
YMR323W	0.0
YER153C	0.1
YCR026C	0.0
YMR301C	0.0
YHL038C	0.3333333333333333
YBR302C	0.0
YGR169C	0.0
YIL090W	1.0
YJL162C	0.3333333333333333
YLR414C	0.5333333333333333
YCL045C	0.47619047619047616
YHR055C	0.7
YDR272W	0.38095238095238093
YOL052C-A	1.0
YFL030W	0.0
YOR044W	0.3333333333333333
YDR435C	0.0
YJR099W	0.6
YHR071W	1.0
YBR074W	0.6666666666666666
YIL088C	0.3333333333333333
YGR236C	1.0
YKR050W	0.0
YGR189C	0.7
YLR341W	0.0
YHR171W	0.19047619047619047
YCR047C	0.26666666666666666
YGR206W	0.6666666666666666
YDR232W	0.47619047619047616
YFR026C	0.0
YEL052W	1.0
YKR056W	0.6666666666666666
YLR431C	0.3
YLR363W-A	1.0
YBL001C	0.4
YLR307W	0.0
YDL234C	1.0
YGR255C	0.0
YOR307C	0.42857142857142855
YPR151C	0.0
YDR196C	0.3333333333333333
YGL258W	0.0
YKL032C	0.5
YNL029C	0.5
YDL146W	0.6666666666666666
YER028C	0.06666666666666667
YGL139W	1.0
YPR127W	1.0
YLR299W	1.0
YPR158W	0.3333333333333333
YHL032C	0.1388888888888889
YOR391C	0.0
YJL023C	0.14285714285714285
YNL254C	0.0
YJL118W	1.0
YGR096W	0.0
YJL100W	0.3333333333333333
YKL187C	0.0
YER060W	0.5
YGL032C	0.0
YPL282C	0.0
YOR060C	0.3333333333333333
YAR071W	0.0
YML043C	0.4
YER150W	0.3333333333333333
YHR144C	0.0
YLR205C	1.0
YPR100W	0.4
YOR228C	0.0
YKL086W	1.0
YGR256W	0.47619047619047616
YCR037C	0.4
YPL244C	0.4
YKL024C	0.6
YMR274C	0.3333333333333333
YGR296W	0.1
YOL092W	0.3333333333333333
YLR099C	0.0
YDL107W	0.3333333333333333
YJL035C	0.0
YMR160W	0.8333333333333334
YDR291W	0.8333333333333334
YBR045C	0.2
YAL039C	0.3333333333333333
YDL178W	0.5
YOL116W	0.0
YMR101C	1.0
YHR040W	1.0
YOR148C	0.36363636363636365
YER134C	0.26666666666666666
YHR038W	0.3333333333333333
YPR004C	0.5238095238095238
YOR049C	0.16666666666666666
YNL331C	0.0
YBL060W	0.1
YIL164C	0.0
YKR087C	0.0
YLR467W	0.3
YOL067C	0.13333333333333333
YBR022W	0.0
YMR175W	0.0
YMR161W	0.5
YHR075C	0.3333333333333333
YMR066W	0.5
YNL269W	0.0
YOL023W	0.3333333333333333
YJL105W	0.16666666666666666
YBL098W	1.0
YLL055W	1.0
YLR146C	0.5
YOL015W	0.0
YOR339C	0.0
YLR412W	1.0
YGL164C	0.3333333333333333
YOL122C	0.5
YOL047C	0.0
YJR155W	0.0
YKL096W	0.6666666666666666
YJL045W	0.5
YJR158W	0.3333333333333333
YKR053C	0.0
YDR539W	0.0
YFR043C	0.38095238095238093
YDL105W	0.26666666666666666
YDR428C	0.0
YHR132C	1.0
YPL072W	0.0
YML087C	0.0
YDR019C	0.0
YNR056C	0.3333333333333333
YGR247W	0.3333333333333333
YPL253C	0.4
YNL327W	0.5
YGL170C	0.0
YOR032C	0.42857142857142855
YJL171C	1.0
YBR104W	0.0
YBR003W	0.3333333333333333
YDR534C	0.0
YLL052C	0.0
YGR154C	0.6666666666666666
YPR047W	0.4
YLR020C	1.0
YGL143C	0.06666666666666667
YDL169C	0.16666666666666666
YBR297W	0.0
YCR039C	0.1
YDL045C	0.0
YOR190W	1.0
YIR021W	0.0
YDL036C	1.0
YER168C	0.0
YOR131C	0.6666666666666666
YJL121C	0.0
YKL183W	0.3333333333333333
YDR294C	1.0
YMR042W	0.5
YGR212W	0.0
YMR062C	0.0
YOR384W	0.0
YGL018C	0.0
YMR020W	1.0
YGL168W	0.0
YBL111C	0.6
YCR019W	0.0
YMR073C	1.0
YLR297W	0.5333333333333333
YBR145W	0.3333333333333333
YGR122W	0.3333333333333333
YBR092C	0.0
YLR361C	0.6666666666666666
YJL201W	0.6666666666666666
YOL157C	0.0
YKL128C	0.3
YOR255W	0.0
YPL005W	0.3333333333333333
YOR286W	1.0
YER163C	0.8
YLR107W	0.0
YOR087W	0.5
YHR151C	0.0
YCR097W	0.1
YMR040W	1.0
YKL017C	0.0
YDR182W	1.0
YOR315W	0.13333333333333333
YMR325W	0.0
YML107C	0.0
YPL148C	0.0
YGR216C	0.0
YDR126W	0.3333333333333333
YMR278W	0.0
Q0065	0.0
YFR039C	0.16666666666666666
YDR261C	0.6666666666666666
YPL200W	0.3333333333333333
YJR054W	1.0
YDL142C	0.0
Q0115	0.3333333333333333
Q0055	0.0
YLL025W	0.0
YDR374W-A	0.3333333333333333
YLR010C	1.0
YLL057C	0.16666666666666666
YPL130W	0.0
YCR036W	0.5
YBR204C	0.0
YCR054C	1.0
YOR118W	1.0
YGR141W	1.0
YMR281W	1.0
YML050W	0.0
YHL043W	0.0
YPL096C-A	0.0
YOR222W	1.0
YNR061C	0.0
YOR003W	0.6666666666666666
YCL069W	0.0
YBL059C-A	0.6666666666666666
YER190W	0.0
YMR244C-A	1.0
YNR004W	0.16666666666666666
YLR037C	0.0
YLR114C	0.0
Q0070	0.0
YPL027W	0.0
YOR302W	0.0
YLR466W	0.0
YDR514C	1.0
YDR014W-A	1.0
YEL016C	0.0
YJL038C	0.0
YLR461W	0.0
YGL236C	0.3333333333333333
Q0160	0.0
YJR120W	0.0
YPL103C	0.0
YDR185C	1.0
YHR091C	0.6666666666666666
YOR388C	0.3333333333333333
YPR006C	0.0
YBR255W	0.3333333333333333
YDR317W	0.0
YBR227C	0.5
YNL191W	0.3333333333333333
YDR144C	0.0
YNR076W	0.0
YGL063W	0.3333333333333333
YOL011W	0.0
YDR402C	0.0
YML021C	0.0
YPL224C	1.0
YOR030W	0.5333333333333333
YDR281C	0.0
YPL123C	0.0
YCR032W	0.6666666666666666
YEL049W	0.0
YNL200C	0.0
YFL055W	0.0
YDR381C-A	1.0
YKL208W	0.0
YGR131W	0.0
YJL213W	0.0
YIL089W	0.0
YJL139C	0.3333333333333333
YNR074C	1.0
YEL038W	0.0
YGL196W	0.0
YDR302W	0.0
YOR381W	0.3333333333333333
